Id,SalePrice
2735,120455.6621355717
2736,136233.64624582863
2737,110599.94510873318
2738,136252.94755334227
2739,162881.82497811827
2740,139387.25521809087
2741,125411.79088912487
2742,157665.0145527613
2743,144457.3728403055
2744,154072.10728996538
2745,151872.2978976088
2746,120790.27710763623
2747,144665.32097787014
2748,125660.86935016782
2749,123710.65892792039
2750,126007.04367240044
2751,123438.02355117576
2752,224973.99423120273
2753,141538.3243003984
2754,243631.3774717509
2755,133197.5968594325
2756,93465.87833026439
2757,75850.37198911535
2758,89990.74038231204
2759,151489.50848452438
2760,109729.4143133147
2761,134864.71619774553
2762,131987.40107065282
2763,218786.72189335118
2764,162791.72307897903
2765,319357.66504380066
2766,113562.12483574104
2767,80715.8264238358
2768,112413.47139245388
2769,114116.61951333315
2770,158143.90394202244
2771,108694.74301873417
2772,109651.69739297578
2773,148450.6469414979
2774,130377.46037730384
2775,118591.64955793867
2776,141065.09853825238
2777,150295.0301746793
2778,133013.33945566972
2779,108369.0283813497
2780,104366.12678579101
2781,101034.49589386903
2782,91991.69453038291
2783,87173.28991711077
2784,130633.9655148983
2785,127708.66584859652
2786,71693.45860633641
2787,124909.95506678245
2788,73041.11139147321
2789,174532.83382174087
2790,94184.08060719693
2791,112652.60733197603
2792,66159.65887556077
2793,152279.8445892556
2794,87616.7531057552
2795,116136.36250637897
2796,91248.05295403182
2797,200277.46394573152
2798,115170.83848069225
2799,115650.50730833213
2800,76205.3614382965
2801,112467.35054397656
2802,125659.14752610479
2803,160403.77211488003
2804,131395.86859923362
2805,109059.01335207892
2806,83563.52461531656
2807,162661.7876112433
2808,141313.20848468685
2809,126439.1716825206
2810,126482.23875987454
2811,161713.90649016912
2812,172252.61119147338
2813,157710.1241734653
2814,155726.1718254876
2815,97920.65392879854
2816,225679.1307119393
2817,145308.45415182132
2818,132208.1312932194
2819,179326.19488398623
2820,125446.03347362108
2821,114026.84644752827
2822,202626.05103426482
2823,310115.1053964877
2824,163387.67766962384
2825,155992.69288798037
2826,131154.93387100054
2827,131615.3525279764
2828,213270.31648617567
2829,251526.2261988706
2830,224775.201573303
2831,181112.12019014353
2832,228051.85150146304
2833,262134.88098401186
2834,204081.57216493948
2835,213847.20379463196
2836,185859.11641143358
2837,169614.12799549595
2838,145570.56030713028
2839,176225.16635154735
2840,193536.72282621387
2841,192719.32618322977
2842,222029.04359854874
2843,143610.7937504298
2844,180259.8537441308
2845,124566.67415740715
2846,195187.8773955305
2847,197539.16715758902
2848,218849.49464953833
2849,198647.66967960136
2850,285472.309931322
2851,225077.50740503366
2852,235528.90325516197
2853,229343.6858343051
2854,148279.5354431834
2855,204077.18975961453
2856,192402.79110509998
2857,185897.9954304808
2858,201783.8991177068
2859,119314.8476847422
2860,128339.62218486209
2861,123177.21915381892
2862,204650.85271686222
2863,127888.39227482828
2864,234412.3844747454
2865,153477.56577252617
2866,186302.00845912052
2867,97283.49854085752
2868,109483.77741752863
2869,107690.39754926378
2870,124239.12870920826
2871,89014.44592795233
2872,56603.47294634401
2873,102027.48548541234
2874,122842.04351502747
2875,128076.75116211956
2876,177473.13991218104
2877,125911.10850100491
2878,153113.6530961482
2879,123916.27589894774
2880,98646.29306719605
2881,124278.3683519139
2882,135709.1977373808
2883,171406.41823231743
2884,203075.19799088655
2885,160580.34708610855
2886,209074.92944284153
2887,112412.27277503327
2888,131408.18559893328
2889,68432.65854374201
2890,83731.58979217244
2891,130878.45094379828
2892,70713.02017388647
2893,102849.67937881642
2894,68508.9905811625
2895,277145.4663575067
2896,253951.59884780942
2897,193611.56282357732
2898,163657.87865125478
2899,212157.66665196698
2900,165047.0493208198
2901,199103.640477888
2902,179479.96984893092
2903,319293.81680245406
2904,331549.5408217374
2905,76960.69961249607
2906,226212.4799262498
2907,123723.06819899612
2908,129209.68717041219
2909,153130.4728287708
2910,90155.11352663665
2911,94099.39766335704
2912,145294.7435596104
2913,98477.63707080985
2914,90249.42953151467
2915,99765.43960657316
2916,100241.7888611688
2917,176588.088687128
2918,113055.29620478851
2919,236877.9917606098
